"","garantia","edad_carnet","edad_coche","sex","edad","x","y","siniestros_ly","response","Expuesto"
"29202","2",18,10,2,39,-16.3319116,28.48381317,1,2,0.495890410958904
"29203","1",26,4,2,51,-16.3319116,28.48381317,2,1,0.868493150684931
"29204","3",22,8,1,43,-16.3319116,28.48381317,1,4,0.717808219178082
"29205","3",29,8,2,47,-16.3319116,28.48381317,1,2,0.180821917808219
"29206","2",34,23,2,53,-16.3319116,28.48381317,2,11,0.901369863013699
"29207","2",33,14,2,51,-16.3319116,28.48381317,4,6,0.241095890410959
"29208","3",34,13,2,63,-16.3319116,28.48381317,0,3,0.495890410958904
"29209","2",37,14,2,60,-16.30941265,28.48229014,4,16,0.715068493150685
"29210","3",20,14,1,70,-16.30941265,28.48229014,4,5,0.158904109589041
"29211","2",42,9,1,61,-16.30941265,28.48229014,4,0,0.0794520547945206
"29212","1",20,9,2,64,-16.30941265,28.48229014,4,4,0.887671232876712
"29213","1",22,8,1,52,-16.30941265,28.48229014,3,0,0.553424657534247
"29214","2",10,8,2,38,-16.30941265,28.48229014,1,3,0.917808219178082
"29215","3",32,22,2,55,-16.31508649,28.50043279,1,4,0.216438356164384
"29216","1",33,14,2,53,-16.31508649,28.50043279,2,2,0.947945205479452
"29217","3",11,15,2,53,-16.31508649,28.50043279,1,2,0.153424657534247
"29218","2",51,7,2,71,-16.31508649,28.50043279,3,2,0.956164383561644
"29219","3",31,8,2,56,-16.31508649,28.50043279,2,4,0.819178082191781
"29220","2",27,12,2,47,-16.31177187,28.56070198,2,3,0.641095890410959
"29221","2",33,12,1,66,-16.31177187,28.56070198,2,3,0.424657534246575
"29222","2",18,20,2,75,-16.31177187,28.56070198,2,0,0.0219178082191781
"29223","2",24,14,2,57,-16.31177187,28.56070198,1,1,0.0849315068493151
"29224","2",33,2,2,70,-16.31177187,28.56070198,1,0,0.246575342465753
"29225","3",26,18,2,54,-16.31177187,28.56070198,2,7,0.243835616438356
"29226","3",45,15,1,67,-16.34448061,28.54524526,1,0,0.243835616438356
"29227","2",11,8,1,38,-16.34448061,28.54524526,2,1,0.501369863013699
"29228","2",23,27,2,45,-16.34448061,28.54524526,2,9,0.150684931506849
"29229","2",54,14,1,78,-16.34448061,28.54524526,1,0,0.186301369863014
"29230","3",25,17,2,47,-16.34448061,28.54524526,1,0,0.0958904109589041
"29231","1",20,8,2,38,-16.365509,28.5353978,1,1,0.961643835616438
"29232","2",8,8,1,28,-16.365509,28.5353978,3,3,0.424657534246575
"29233","1",23,4,2,45,-16.365509,28.5353978,0,0,0.652054794520548
"29234","3",43,9,2,63,-16.365509,28.5353978,1,0,0.0794520547945206
"29235","1",25,8,1,48,-16.365509,28.5353978,3,0,0.175342465753425
"29236","1",20,10,2,38,-16.365509,28.5353978,2,0,0.323287671232877
"29237","1",19,10,2,37,-16.365509,28.5353978,0,0,0.964383561643836
"29238","1",19,14,1,45,-16.365509,28.5353978,3,0,0.306849315068493
"29239","2",21,15,2,44,-16.365509,28.5353978,1,0,0.00273972602739726
"29240","1",34,10,1,53,-16.365509,28.5353978,6,2,0.501369863013699
"29241","2",40,12,2,64,-16.365509,28.5353978,2,2,0.328767123287671
"29242","2",38,15,2,57,-16.365509,28.5353978,3,6,0.676712328767123
"29243","1",8,6,1,33,-16.365509,28.5353978,0,0,0.794520547945205
"29244","3",19,0,1,45,-16.365509,28.5353978,1,0,0.679452054794521
"29245","1",38,12,2,57,-16.365509,28.5353978,1,0,0.868493150684931
"29246","3",24,16,2,43,-16.365509,28.5353978,2,1,0.0931506849315069
"29247","1",6,4,1,41,-16.365509,28.5353978,3,2,0.446575342465753
"29248","2",27,5,2,58,-16.38689736,28.52124106,2,6,0.558904109589041
"29249","1",32,10,2,52,-16.38689736,28.52124106,1,0,0.775342465753425
"29250","1",13,9,1,60,-16.38689736,28.52124106,0,2,0.786301369863014
"29251","2",14,8,2,39,-16.38689736,28.52124106,4,11,0.334246575342466
"29252","2",37,17,1,55,-16.38689736,28.52124106,1,4,0.783561643835616
"29253","3",15,5,2,48,-16.38689736,28.52124106,2,0,0.0602739726027397
"29254","1",44,11,2,64,-16.38689736,28.52124106,2,0,0.498630136986301
"29255","2",48,16,2,67,-16.38689736,28.52124106,4,11,0.920547945205479
"29256","2",17,8,2,39,-16.38689736,28.52124106,2,5,0.246575342465753
"29257","2",17,0,1,46,-16.33529842,28.52867843,0,0,0.504109589041096
"29258","1",30,8,2,50,-16.33529842,28.52867843,2,0,0.947945205479452
"29259","3",25,12,1,47,-16.33529842,28.52867843,2,9,0.753424657534247
"29260","2",7,7,1,27,-16.33529842,28.52867843,0,0,0.246575342465753
"29261","2",20,16,1,39,-16.33529842,28.52867843,1,1,0.498630136986301
"29262","1",14,14,2,39,-16.33529842,28.52867843,0,0,0.153424657534247
"29263","1",9,17,2,38,-16.33529842,28.52867843,2,2,0.484931506849315
"29264","1",24,13,2,56,-16.33529842,28.52867843,2,0,0.336986301369863
"29265","2",25,26,2,44,-16.33529842,28.52867843,2,19,0.520547945205479
"29266","1",46,10,2,67,-16.33529842,28.52867843,4,4,0.90958904109589
"29267","3",25,11,2,48,-16.33529842,28.52867843,2,14,0.96986301369863
"29268","2",17,12,1,39,-16.33529842,28.52867843,2,4,0.734246575342466
"29269","3",6,16,2,24,-16.33529842,28.52867843,3,16,0.210958904109589
"29270","2",20,11,2,41,-16.33529842,28.52867843,2,8,0.991780821917808
"29271","2",9,12,2,29,-16.33529842,28.52867843,0,2,0.687671232876712
"29272","2",23,7,2,41,-16.33529842,28.52867843,6,5,0.0767123287671233
"29273","2",38,25,2,57,-16.33529842,28.52867843,3,1,0.0273972602739726
"29274","2",27,15,2,46,-16.3664177,28.43647814,3,7,0.575342465753425
"29275","3",14,17,1,57,-16.3664177,28.43647814,2,0,0.00273972602739726
"29276","3",14,11,1,44,-16.3664177,28.43647814,4,14,0.597260273972603
"29277","1",41,6,2,68,-16.3664177,28.43647814,2,1,0.29041095890411
"29278","3",30,9,2,48,-16.3664177,28.43647814,3,11,0.504109589041096
"29279","2",45,6,2,66,-16.3664177,28.43647814,3,3,0.46027397260274
"29280","1",32,0,2,52,-16.3664177,28.43647814,1,0,0.476712328767123
"29281","1",6,8,2,47,-16.3664177,28.43647814,3,0,0.156164383561644
"29282","1",30,7,2,48,-16.32946916,28.46260132,0,0,0.158904109589041
"29283","3",35,6,1,58,-16.32946916,28.46260132,2,2,0.586301369863014
"29284","3",16,12,2,36,-16.32946916,28.46260132,3,22,0.671232876712329
"29285","3",8,25,2,27,-16.33303758,28.513552,2,17,0.194520547945205
"29286","1",8,4,1,27,-16.33303758,28.513552,4,1,0.46027397260274
"29287","2",10,17,2,29,-16.33303758,28.513552,2,6,0.520547945205479
"29288","3",10,5,2,39,-16.33303758,28.513552,4,8,0.0958904109589041
"29289","1",17,9,1,57,-16.33303758,28.513552,2,0,0.306849315068493
"29290","2",7,19,2,35,-16.33303758,28.513552,1,4,0.495890410958904
"29291","2",18,7,2,37,-16.29422341,28.5139105,2,8,0.734246575342466
"29292","2",6,20,2,58,-16.29422341,28.5139105,3,19,0.479452054794521
"29293","2",40,8,2,60,-16.29422341,28.5139105,2,3,0.213698630136986
"29294","1",13,19,1,35,-16.29422341,28.5139105,1,1,0.386301369863014
"29295","2",28,12,2,63,-16.29422341,28.5139105,3,7,0.506849315068493
"29296","2",15,7,1,36,-16.29422341,28.5139105,1,0,0.717808219178082
"29297","2",24,15,2,45,-16.29422341,28.5139105,3,2,0.23013698630137
"29298","2",23,1,1,41,-16.29422341,28.5139105,0,0,0.947945205479452
"29299","1",7,7,1,44,-16.30518157,28.45577051,1,2,0.726027397260274
"29300","1",20,3,2,41,-16.30518157,28.45577051,0,0,0.246575342465753
"29301","1",25,8,2,60,-16.30518157,28.45577051,3,1,0.367123287671233
"29302","2",36,1,2,64,-16.30518157,28.45577051,0,0,0.345205479452055
"29303","2",43,23,2,68,-16.30518157,28.45577051,4,0,0.131506849315068
"29304","2",35,15,2,54,-16.30518157,28.45577051,1,3,0.668493150684932
"29305","1",41,7,1,60,-16.30518157,28.45577051,6,0,0.0356164383561644
"29306","3",26,13,1,55,-16.30518157,28.45577051,1,3,0.657534246575342
"29307","2",25,12,2,43,-16.30518157,28.45577051,1,0,0.375342465753425
"29308","2",34,7,1,52,-16.30518157,28.45577051,4,1,0.246575342465753
"29309","1",34,17,1,53,-16.30518157,28.45577051,3,1,0.241095890410959
"29310","3",22,25,2,50,-16.30518157,28.45577051,0,10,0.728767123287671
"29311","1",13,3,1,36,-16.30518157,28.45577051,4,0,0.810958904109589
"29312","3",34,4,1,56,-16.30518157,28.45577051,0,0,0.23013698630137
"29313","3",7,22,1,47,-16.30518157,28.45577051,2,19,0.621917808219178
"29314","3",37,15,2,57,-16.30518157,28.45577051,3,9,0.580821917808219
"29315","1",19,10,2,37,-16.3566646,28.47648452,3,0,0.383561643835616
"29316","2",12,3,1,35,-16.3566646,28.47648452,0,1,0.635616438356164
"29317","1",11,8,2,42,-16.3566646,28.47648452,0,0,0.93972602739726
"29318","3",48,13,2,77,-16.52397407,28.38720317,1,1,0.706849315068493
"29319","1",35,16,1,53,-16.52397407,28.38720317,2,1,0.736986301369863
"29320","2",24,13,1,43,-16.52397407,28.38720317,2,3,0.805479452054795
"29321","2",28,0,1,48,-16.52397407,28.38720317,6,2,0.249315068493151
"29322","1",17,14,2,36,-16.52397407,28.38720317,2,2,0.421917808219178
"29323","3",16,7,1,40,-16.52397407,28.38720317,0,2,0.904109589041096
"29324","3",25,9,2,45,-16.52397407,28.38720317,1,2,0.556164383561644
"29325","3",32,13,2,51,-16.52397407,28.38720317,2,0,0.23013698630137
"29326","1",43,26,2,63,-16.52397407,28.38720317,0,0,0.0246575342465753
"29327","1",21,11,2,41,-16.52397407,28.38720317,2,0,0.69041095890411
"29328","2",28,15,1,52,-16.52397407,28.38720317,3,0,0.0438356164383562
"29329","1",21,18,1,46,-16.52397407,28.38720317,2,2,0.972602739726027
"29330","3",19,15,2,39,-16.52397407,28.38720317,3,9,0.26027397260274
"29331","1",19,13,1,41,-16.52397407,28.38720317,3,0,0.279452054794521
"29332","2",6,8,1,24,-16.52397407,28.38720317,1,0,0.523287671232877
"29333","2",7,17,2,28,-16.52397407,28.38720317,3,14,0.372602739726027
"29334","1",28,7,2,48,-16.52397407,28.38720317,1,1,0.715068493150685
"29335","2",27,13,1,60,-16.52397407,28.38720317,1,1,0.372602739726027
"29336","1",44,7,2,65,-16.52397407,28.38720317,2,1,0.841095890410959
"29337","2",12,9,2,51,-16.52397407,28.38720317,3,6,0.219178082191781
"29338","1",22,14,1,43,-16.52397407,28.38720317,2,1,0.150684931506849
"29339","2",13,4,1,32,-16.52397407,28.38720317,2,0,0.287671232876712
"29340","1",24,11,2,43,-16.52397407,28.38720317,2,0,0.972602739726027
"29341","2",24,14,2,42,-16.52397407,28.38720317,2,5,0.747945205479452
"29342","3",38,9,2,59,-16.52397407,28.38720317,2,0,0.0657534246575342
"29343","2",24,7,1,53,-16.52397407,28.38720317,1,0,0.383561643835616
"29344","1",39,18,2,59,-16.52397407,28.38720317,2,0,0.506849315068493
"29345","2",44,17,2,66,-16.52397407,28.38720317,1,2,0.805479452054795
"29346","2",23,9,1,47,-16.52397407,28.38720317,1,2,0.93972602739726
"29347","2",29,9,2,52,-16.52397407,28.38720317,1,0,0.263013698630137
"29348","2",26,7,2,44,-16.52397407,28.38720317,3,2,0.232876712328767
"29349","2",38,7,2,56,-16.52397407,28.38720317,3,2,0.936986301369863
"29350","1",26,1,1,63,-16.52397407,28.38720317,1,0,0.783561643835616
"29351","3",38,7,1,81,-16.52397407,28.38720317,5,11,0.975342465753425
"29352","1",23,13,2,49,-16.52397407,28.38720317,2,2,0.904109589041096
"29353","1",16,15,2,35,-16.52397407,28.38720317,3,7,0.920547945205479
"29354","3",27,14,2,49,-16.52397407,28.38720317,2,0,0.0794520547945206
"29355","1",26,17,2,58,-16.52397407,28.38720317,5,12,0.46027397260274
"29356","1",29,25,2,58,-16.52397407,28.38720317,1,0,0.0383561643835616
"29357","3",8,10,2,35,-16.52397407,28.38720317,1,0,0.0191780821917808
"29358","2",17,7,2,37,-16.52397407,28.38720317,1,7,0.986301369863014
"29359","2",21,15,2,48,-16.52397407,28.38720317,1,6,0.802739726027397
"29360","3",39,10,2,82,-16.52397407,28.38720317,3,14,0.841095890410959
"29361","2",33,11,2,52,-16.52397407,28.38720317,2,0,0.161643835616438
"29362","1",23,4,2,42,-16.52397407,28.38720317,1,0,0.123287671232877
"29363","3",6,20,2,26,-16.52397407,28.38720317,4,28,0.156164383561644
"29364","2",15,6,2,33,-16.52397407,28.38720317,4,12,0.457534246575342
"29365","2",15,6,1,37,-16.52397407,28.38720317,1,0,0.583561643835616
"29366","2",37,12,2,56,-16.52397407,28.38720317,2,2,0.717808219178082
"29367","2",34,9,1,55,-16.52397407,28.38720317,2,1,0.936986301369863
"29368","3",28,5,2,60,-16.52397407,28.38720317,0,0,0.0657534246575342
"29369","3",27,12,1,56,-16.52397407,28.38720317,2,3,0.906849315068493
"29370","2",21,17,2,40,-16.52397407,28.38720317,2,4,0.498630136986301
"29371","2",35,26,2,57,-16.52397407,28.38720317,3,8,0.197260273972603
"29372","3",45,0,2,65,-16.52397407,28.38720317,1,1,0.334246575342466
"29373","2",21,1,1,54,-16.52397407,28.38720317,3,0,0.0602739726027397
"29374","1",53,2,2,83,-16.52397407,28.38720317,3,0,0.0273972602739726
"29375","2",17,9,2,40,-16.52397407,28.38720317,0,1,0.684931506849315
"29376","2",31,12,1,54,-16.52397407,28.38720317,0,0,0.882191780821918
"29377","3",28,0,2,47,-16.52397407,28.38720317,3,6,0.673972602739726
"29378","1",30,10,1,52,-16.52397407,28.38720317,0,0,0.235616438356164
"29379","2",8,4,1,27,-16.52397407,28.38720317,2,0,0.232876712328767
"29380","1",26,8,2,50,-16.52397407,28.38720317,1,0,0.884931506849315
"29381","2",24,12,2,45,-16.52397407,28.38720317,1,3,0.693150684931507
"29382","2",47,1,2,73,-16.52397407,28.38720317,5,6,0.446575342465753
"29383","3",19,7,1,40,-16.52397407,28.38720317,2,3,0.345205479452055
"29384","1",23,1,2,43,-16.63636018,28.25794026,0,0,0.161643835616438
"29385","2",24,2,2,43,-16.63636018,28.25794026,2,0,0.161643835616438
"29386","2",39,8,2,57,-16.54981719,28.38392994,1,1,0.972602739726027
"29387","3",27,16,2,55,-16.5509027,28.35984203,0,6,0.879452054794521
"29388","3",19,13,2,37,-16.5509027,28.35984203,2,20,0.69041095890411
"29389","2",24,19,1,63,-16.29067161,28.46642772,1,1,0.717808219178082
"29390","1",49,25,2,72,-16.29067161,28.46642772,1,0,0.378082191780822
"29391","2",26,5,2,53,-16.29067161,28.46642772,1,2,0.901369863013699
"29392","3",19,11,2,40,-16.29067161,28.46642772,1,0,0.287671232876712
"29393","1",12,8,2,33,-16.29067161,28.46642772,0,0,0.134246575342466
"29394","1",9,3,1,33,-16.29067161,28.46642772,1,0,0.756164383561644
"29395","2",8,17,1,51,-16.29067161,28.46642772,1,2,0.575342465753425
"29396","1",11,10,2,34,-16.29067161,28.46642772,0,1,0.345205479452055
"29397","2",6,9,1,32,-16.29067161,28.46642772,5,4,0.175342465753425
"29398","1",26,6,2,44,-16.29067161,28.46642772,2,0,0.610958904109589
"29399","2",36,12,2,55,-16.29067161,28.46642772,3,2,0.104109589041096
"29400","3",18,10,1,38,-16.29067161,28.46642772,1,0,0.010958904109589
"29401","2",26,18,1,44,-16.29067161,28.46642772,2,2,0.249315068493151
"29402","3",18,4,2,55,-16.29067161,28.46642772,3,2,0.183561643835616
"29403","2",34,25,2,54,-16.29067161,28.46642772,0,1,0.438356164383562
"29404","1",19,13,1,43,-16.29067161,28.46642772,1,0,0.306849315068493
"29405","3",43,9,2,65,-16.29067161,28.46642772,3,4,0.775342465753425
"29406","2",18,13,2,41,-16.29067161,28.46642772,1,3,0.367123287671233
"29407","1",13,10,2,39,-16.29067161,28.46642772,2,0,0.43013698630137
"29408","3",34,8,1,52,-16.29067161,28.46642772,2,1,0.134246575342466
"29409","1",18,17,1,54,-16.29067161,28.46642772,4,7,0.783561643835617
"29410","2",26,7,2,53,-16.29067161,28.46642772,1,3,0.564383561643836
"29411","3",34,13,1,67,-16.29067161,28.46642772,1,1,0.668493150684932
"29412","3",8,10,1,31,-16.29067161,28.46642772,3,20,0.797260273972603
"29413","3",5,8,1,30,-16.29067161,28.46642772,0,0,0.591780821917808
"29414","3",33,7,1,56,-16.29067161,28.46642772,3,3,0.682191780821918
"29415","2",23,11,1,46,-16.29067161,28.46642772,3,3,0.441095890410959
"29416","1",41,10,2,63,-16.29067161,28.46642772,2,2,0.813698630136986
"29417","3",23,8,1,42,-16.27795308,28.50276653,2,1,0.501369863013699
"29418","3",29,8,2,48,-16.27795308,28.50276653,1,0,0.13972602739726
"29419","2",29,8,2,48,-16.27795308,28.50276653,1,0,0.13972602739726
"29420","2",21,9,2,43,-16.27795308,28.50276653,0,1,0.736986301369863
"29421","2",7,7,2,37,-16.37192071,28.4910071,1,7,0.715068493150685
"29422","2",22,16,2,53,-16.37192071,28.4910071,1,5,0.331506849315069
"29423","2",24,5,1,43,-16.37192071,28.4910071,1,0,0.213698630136986
"29424","3",30,9,2,52,-16.37192071,28.4910071,2,1,0.304109589041096
"29425","1",15,10,2,63,-16.37192071,28.4910071,1,0,0.449315068493151
"29426","1",16,12,1,34,-16.41223585,28.47641021,3,3,0.545205479452055
"29427","1",19,18,2,41,-16.41223585,28.47641021,2,3,0.783561643835616
"29428","3",29,12,1,59,-16.41223585,28.47641021,0,1,0.424657534246575
"29429","3",5,4,1,40,-16.41223585,28.47641021,0,0,0.312328767123288
"29430","3",12,16,2,52,-16.41223585,28.47641021,3,27,0.424657534246575
"29431","3",22,11,1,41,-16.41223585,28.47641021,1,2,0.405479452054795
"29432","3",26,7,2,44,-16.41223585,28.47641021,1,2,0.978082191780822
"29433","2",9,7,2,36,-16.41223585,28.47641021,2,5,0.734246575342466
"29434","2",36,17,1,62,-16.41223585,28.47641021,2,0,0.0465753424657534
"29435","3",33,13,1,54,-16.41223585,28.47641021,0,0,0.00821917808219178
"29436","3",9,1,1,35,-16.41223585,28.47641021,4,7,0.410958904109589
"29437","2",24,14,2,46,-16.41223585,28.47641021,3,15,0.912328767123288
"29438","1",25,18,2,46,-16.41223585,28.47641021,5,0,0.00273972602739726
"29439","1",26,5,2,46,-16.41223585,28.47641021,2,0,0.153424657534247
"29440","2",39,16,2,57,-16.41223585,28.47641021,2,4,0.964383561643836
"29441","2",13,12,2,34,-16.41223585,28.47641021,0,6,0.906849315068493
"29442","2",12,11,2,35,-16.41223585,28.47641021,0,1,0.495890410958904
"29443","2",40,1,2,59,-16.41223585,28.47641021,1,0,0.342465753424658
"29444","1",4,4,1,61,-16.41223585,28.47641021,3,0,0.679452054794521
"29445","1",5,0,1,26,-16.41223585,28.47641021,5,5,0.613698630136986
"29446","2",16,10,1,50,-16.41223585,28.47641021,1,1,0.613698630136986
"29447","3",19,11,2,38,-16.41223585,28.47641021,1,10,0.523287671232877
"29448","3",24,14,1,43,-16.41223585,28.47641021,2,4,0.906849315068493
"29449","1",53,21,2,80,-16.41223585,28.47641021,3,0,0.958904109589041
"29450","1",9,11,2,36,-16.41223585,28.47641021,1,1,0.328767123287671
"29451","3",17,8,1,36,-16.41223585,28.47641021,6,21,0.232876712328767
"29452","1",17,17,2,36,-16.41223585,28.47641021,4,2,0.304109589041096
"29453","1",26,9,1,44,-16.41223585,28.47641021,5,0,0.416438356164384
"29454","1",6,6,1,25,-16.41223585,28.47641021,3,1,0.558904109589041
"29455","1",35,11,2,56,-16.41223585,28.47641021,3,0,0.189041095890411
"29456","2",16,12,2,36,-16.41223585,28.47641021,6,4,0.0164383561643836
"29457","1",26,12,2,45,-16.41223585,28.47641021,4,3,0.197260273972603
"29458","3",17,10,1,37,-16.41223585,28.47641021,2,1,0.167123287671233
"29459","3",13,8,1,33,-16.41223585,28.47641021,0,2,0.923287671232877
"29460","2",27,9,1,50,-16.41223585,28.47641021,4,8,0.958904109589041
"29461","1",8,7,1,48,-16.39141481,28.45682824,1,1,0.747945205479452
"29462","2",27,14,1,46,-16.39141481,28.45682824,1,0,0.443835616438356
"29463","3",26,14,1,48,-16.39141481,28.45682824,2,6,0.638356164383562
"29464","3",9,15,2,27,-16.39141481,28.45682824,2,27,0.635616438356164
"29465","2",36,3,2,56,-16.43293045,28.46966965,1,0,0.315068493150685
"29466","1",3,11,2,29,-16.43293045,28.46966965,3,3,0.495890410958904
"29467","2",7,5,1,61,-16.43293045,28.46966965,2,1,0.293150684931507
"29468","2",8,8,1,27,-16.43293045,28.46966965,1,4,0.583561643835616
"29469","3",44,8,2,64,-16.43293045,28.46966965,4,7,0.520547945205479
"29470","3",26,11,2,50,-16.43293045,28.46966965,0,1,0.641095890410959
"29471","3",33,7,1,54,-16.45845207,28.4509236,2,1,0.810958904109589
"29472","3",32,20,2,64,-16.45845207,28.4509236,2,14,0.76986301369863
"29473","2",29,10,1,73,-16.45845207,28.4509236,4,1,0.53972602739726
"29474","1",25,9,2,61,-16.45845207,28.4509236,6,6,0.479452054794521
"29475","1",16,5,2,34,-16.45845207,28.4509236,0,0,0.063013698630137
"29476","3",32,3,2,50,-16.45845207,28.4509236,1,0,0.0273972602739726
"29477","1",24,21,2,43,-16.45845207,28.4509236,3,1,0.246575342465753
"29478","3",42,10,2,64,-16.45845207,28.4509236,2,2,0.695890410958904
"29479","1",23,19,2,42,-16.45845207,28.4509236,4,5,0.416438356164384
"29480","2",25,24,1,43,-16.45845207,28.4509236,5,22,0.482191780821918
"29481","2",24,15,2,52,-16.45845207,28.4509236,1,1,0.328767123287671
"29482","1",25,8,2,43,-16.45845207,28.4509236,4,4,0.920547945205479
"29483","2",7,4,1,38,-16.45845207,28.4509236,2,0,0.295890410958904
"29484","2",16,16,1,38,-16.45845207,28.4509236,1,3,0.775342465753425
"29485","3",10,9,2,28,-16.45845207,28.4509236,1,12,0.887671232876712
"29486","3",23,4,2,53,-16.45845207,28.4509236,3,16,0.898630136986301
